userid,timestamp,touch_event_type,touch_x,touch_y,direction,angle,TMS
180679,1399943816798,move,911.0,888.0,7.0,270.0,0.018836111111113496
180679,1399943816863,move,911.0,889.0189,1.0,0.0,0.015675384615385087
180679,1399943816880,move,911.0,890.62317,1.0,0.0,0.09436882352940756
180679,1399943816910,move,911.0,892.17053,1.0,0.0,0.051578666666667536
180679,1399943816931,move,911.0,895.26514,1.0,0.0,0.1473623809523804
180679,1399943816979,move,911.0,895.0,5.0,180.0,0.005523749999999457
180679,1399943817046,move,911.0,896.1864,1.0,0.0,0.017707462686567893
180679,1399943817063,move,911.0,897.64404,1.0,0.0,0.0857435294117629
180679,1399943817080,move,911.0,898.0,1.0,0.0,0.020938823529410698
180679,1399943817097,move,911.0,899.73865,1.0,0.0,0.10227352941176511
180679,1399943817113,move,911.0,901.286,1.0,0.0,0.0967093749999961
180679,1399943817130,move,911.0,903.662,1.0,0.0,0.13976470588235823
180679,1399943817147,move,910.0,905.75574,8.0,334.47019558627284,0.13648766611703358
180679,1399943817162,move,910.0,908.8452,1.0,0.0,0.20596400000000206
180679,1399943817179,move,908.526,911.948,8.0,334.58972064714527,0.20206583462449032
180679,1399943817195,move,909.0,913.0171,1.0,23.910754201313694,0.07309162726717115
180679,1399943817212,move,909.0,914.56287,1.0,0.0,0.09092764705882045
180679,1399943817228,move,909.0,916.11206,1.0,0.0,0.09682437500000418
180679,1399943817245,move,908.33514,917.6648,8.0,336.82011647912907,0.09935850169373084
180679,1399943817254,move,908.0,918.0,8.0,315.0051283628598,0.05266688462214709
180679,1399943817255,up,908.0,918.0,,,
180679,1399943817893,down,555.0,599.0,,,
180679,1399943817893,down,555.0,599.0,,,
180679,1399943817893,down,555.0,599.0,,,
180679,1399943817928,move,659.0,388.0,4.0,153.7617272921233,6.7210907763911205
180679,1399943817944,move,555.0,599.0,8.0,333.7617272921233,14.702386073355576
180679,1399943817944,move,659.0,388.0,4.0,153.7617272921233,
180679,1399943817962,move,555.0,599.0,8.0,333.7617272921233,13.068787620760512
180679,1399943817962,move,659.0,388.0,4.0,153.7617272921233,
180679,1399943817978,move,555.0,599.0,8.0,333.7617272921233,14.702386073355576
180679,1399943817979,move,659.0,388.0,4.0,153.7617272921233,235.23817717368922
180679,1399943817993,move,555.0,595.0445,8.0,333.32927961308656,16.549774180013415
180679,1399943817993,move,659.0,388.0,4.0,153.32927961308653,
180679,1399943818009,move,553.9656,588.8968,8.0,332.3981877666667,14.168592775042974
180679,1399943818010,move,659.0,388.0,4.0,152.39818776666672,226.69748440068759
180679,1399943818029,move,549.8422,577.1055,8.0,330.00507022680415,11.492056202646774
180679,1399943818030,move,657.8422,385.10553,4.0,150.6422426318224,220.29069086096422
180679,1399943818043,move,546.79364,570.5873,8.0,329.09090094230197,16.629493596634624
180679,1399943818043,move,653.6905,378.58728,4.0,150.89293313419554,
180679,1399943818061,move,542.3066,567.65326,8.0,329.4965068779428,12.19090912719144
180679,1399943818061,move,645.3066,365.63318,4.0,152.98522520378037,
180679,1399943818076,move,534.90405,565.7808,8.0,331.11862484065836,15.238517402099037
180679,1399943818077,move,637.90405,357.90405,4.0,153.6422329859572,231.99513613557184
180679,1399943818094,move,522.6454,569.29486,8.0,331.3990307846808,14.162994687565025
180679,1399943818094,move,633.70514,357.23505,4.0,152.35809719172295,
180679,1399943818109,move,511.79263,573.94604,8.0,330.63972032023133,16.576598402068733
180679,1399943818110,move,629.05396,355.68466,4.0,151.75300258293672,247.76652217939636
180679,1399943818128,move,503.00412,583.8524,8.0,331.08181924582675,14.481691265727328
180679,1399943818128,move,624.43036,353.14343,4.0,152.24136871211698,
180679,1399943818145,move,489.36942,600.4374,8.0,331.35860067497174,16.57485537908323
180679,1399943818147,move,619.7898,350.1932,4.0,152.47271608202183,141.0953889687615
180679,1399943818160,move,478.3241,623.3518,8.0,332.6208801470282,23.662839444884437
180679,1399943818160,move,617.0926,344.2315,4.0,153.5650995651023,
180679,1399943818179,move,468.03668,643.42053,8.0,333.51752253465474,17.59278866990388
180679,1399943818180,move,614.0122,333.0489,4.0,154.81122796693577,342.986007219139
180679,1399943818195,move,460.84128,661.43646,8.0,334.9940834504321,24.15686884570193
180679,1399943818195,move,611.9603,320.6826,4.0,156.08346080777025,
180679,1399943818209,move,455.2334,676.2998,8.0,336.2160489940141,27.758700981877293
180679,1399943818209,move,612.0,310.4668,4.0,156.80391973088317,
180679,1399943818239,move,450.73093,690.07635,8.0,336.9828167946962,13.748176581717116
180679,1399943818239,move,613.1345,300.19275,4.0,157.38613696688398,
180679,1399943818260,move,445.76727,712.62915,8.0,337.9126215266166,21.195321742559045
180679,1399943818261,move,618.46545,279.37085,4.0,158.26761173199904,466.40906497858975
180679,1399943818275,move,444.2206,723.45575,8.0,338.57653011736807,34.074697818560125
180679,1399943818276,move,621.5588,267.54428,4.0,158.74520502972632,489.1871887701076
180679,1399943818293,move,441.3539,736.9075,8.0,338.9964634975346,29.57458685755527
180679,1399943818295,move,623.32306,256.73865,4.0,159.24483959095892,256.7464214460584
180679,1399943818310,move,439.27786,755.33276,8.0,339.7394689928724,35.43185774097355
180679,1399943818311,move,625.7221,245.97253,4.0,159.89554941319906,542.4106364506789
180679,1399943818327,move,436.1703,773.56335,8.0,340.23775104575657,35.03803503825301
180679,1399943818328,move,628.8297,233.68121,4.0,160.3608272447995,573.228025744851
180679,1399943818343,move,433.07336,792.523,8.0,340.6951846651615,39.47571354083699
180679,1399943818344,move,632.88995,219.36688,4.0,160.78016463119778,606.9881444745708
180679,1399943818361,move,429.9649,814.2807,8.0,341.1654958043042,36.97474257835038
180679,1399943818362,move,637.5526,201.307,4.0,161.29098100156327,647.1703099517005
180679,1399943818377,move,426.89682,837.77374,8.0,341.68664996658595,44.694805503480346
180679,1399943818377,move,642.1547,185.48416,4.0,161.73692639755208,
180679,1399943818392,move,423.80902,859.9324,8.0,342.06117322807,47.26075489187667
180679,1399943818397,move,646.7865,172.83154,4.0,162.02075354671723,144.47512566527016
180679,1399943818410,move,421.85596,886.59265,8.0,342.50857766886935,57.566461203223795
180679,1399943818411,move,651.4321,163.13577,4.0,162.39409261091805,759.0092629715622
180679,1399943818425,move,420.3027,909.0648,8.0,342.7841744255986,55.779765429160314
180679,1399943818425,move,655.3946,154.51355,4.0,162.69478407258273,
180679,1399943818442,move,420.0,929.21436,8.0,343.098476730734,47.627881497397716
180679,1399943818442,move,658.4945,146.7637,4.0,163.0485414838478,
180679,1399943818459,move,420.80023,952.80347,8.0,343.5696602951435,49.43272233463827
180679,1399943818460,move,662.60046,140.59933,4.0,163.42127418803244,847.4331337994712
180679,1399943818475,move,422.34384,976.1576,8.0,343.9579275037358,57.96093956830725
180679,1399943818475,move,665.6877,135.96848,4.0,163.84740501705403,
180679,1399943818492,move,424.7848,994.70874,8.0,344.32956772033725,52.46415950373632
180679,1399943818492,move,666.8924,132.21521,4.0,164.32022014384202,
180679,1399943818508,move,427.90378,1014.87463,8.0,344.8498613679483,57.15259222181279
180679,1399943818509,move,668.4519,129.09622,4.0,164.80677980335392,917.8598965297822
180679,1399943818525,move,431.9776,1037.8955,8.0,345.4147716191357,58.69133460212793
180679,1399943818525,move,669.99255,128.00748,4.0,165.34064164371887,
180679,1399943818542,move,434.5411,1055.9523,8.0,345.7625591752677,56.31470440068738
180679,1399943818542,move,671.54114,126.45889,4.0,165.695650846917,
180679,1399943818559,move,437.18063,1072.9935,8.0,346.09333373237325,57.35980702720602
180679,1399943818560,move,672.0,124.90967,4.0,166.08904744402122,976.7308151351967
180679,1399943818576,move,440.26126,1089.9369,8.0,346.4968451568246,62.02886167500037
180679,1399943818576,move,672.6306,123.369385,4.0,166.4822337946742,
180679,1399943818591,move,443.32495,1104.4623,8.0,346.8447135319537,67.16892102040181
180679,1399943818592,move,674.1625,121.837524,4.0,166.77982926497145,1009.3747692998139
180679,1399943818609,move,446.4301,1118.7205,8.0,347.13191182085774,60.150840204688926
180679,1399943818610,move,674.0,120.28494,4.0,167.16012159390323,1024.041809135996
180679,1399943818625,move,449.51038,1129.7863,8.0,347.4627560514733,68.94405414149114
180679,1399943818625,move,674.0,117.489624,4.0,167.4962857165502,
180679,1399943818641,move,450.80746,1139.6522,8.0,347.68260748252516,65.3903914030059
180679,1399943818642,move,674.0,114.38507,4.0,167.71877147924522,1049.2795613038923
180679,1399943818661,move,450.2568,1155.4591,8.0,347.8707341151799,56.04450535329504
180679,1399943818661,move,674.0,111.256805,4.0,167.9060001872689,
180679,1399943818671,move,449.0,1163.0,8.0,347.92470037234,107.55411420437659
180679,1399943818671,move,674.0,110.0,4.0,167.93869054295553,
180679,1399943818671,move,674.0,110.0,4.0,167.93869054295553,
180679,1399943818671,move,674.0,110.0,4.0,167.93869054295553,
180679,1399943818680,move,673.0,108.0,5.0,206.565051177078,0.24845199749997665
180679,1399943818684,up,673.0,108.0,,,
180679,1399943819008,down,466.0,419.0,,,
180679,1399943819040,move,466.0,421.95062,1.0,0.0,0.09220687500000047
180679,1399943819057,move,467.28375,430.7025,1.0,8.344794798537247,0.5203253493665515
180679,1399943819100,move,470.65512,442.62054,1.0,15.795124246330902,0.28803976830031464
180679,1399943819110,move,478.7827,466.4206,1.0,18.85473315283472,2.514956088403927
180679,1399943819123,move,484.91833,478.83667,1.0,26.29712935523226,1.0653353216638535
180679,1399943819142,move,491.10468,491.20935,1.0,26.565088223707075,0.7280569075823591
180679,1399943819156,move,498.26733,502.96783,1.0,31.347583735439304,0.9834482414114174
180679,1399943819173,move,504.48413,513.8472,1.0,29.744949355778466,0.7370785261835421
180679,1399943819190,move,510.65616,524.6483,1.0,29.744772756047066,0.7317744361252512
180679,1399943819206,move,516.852,537.91693,1.0,25.03041138696393,0.915246242870132
180679,1399943819223,move,522.2796,551.8388,1.0,21.298891463117677,0.8789686195234281
180679,1399943819240,move,526.922,567.07336,1.0,16.94745703677443,0.9368350165756796
180679,1399943819256,move,528.8515,580.66345,1.0,8.080758169005682,0.8578987694736809
180679,1399943819273,move,530.4074,597.4812,1.0,5.285693027432628,0.9935040568500471
180679,1399943819290,move,533.89386,620.20386,1.0,8.72316948220367,1.352269245941697
180679,1399943819306,move,535.4899,640.3692,1.0,4.525394543281173,1.264275176789181
180679,1399943819322,move,537.0446,660.58014,1.0,4.398740040699222,1.2669155268764496
180679,1399943819341,move,540.7843,680.73193,1.0,10.513156479973876,1.07872911309079
180679,1399943819356,move,545.4169,698.52844,1.0,14.590823271337722,1.2259721782960669
180679,1399943819372,move,550.0775,711.54,1.0,19.706974623583815,0.863816671616431
180679,1399943819390,move,553.4799,721.4398,1.0,18.96701101731643,0.5815644232542639
180679,1399943819406,move,556.5749,728.9372,1.0,22.431313665548988,0.5069440911604516
180679,1399943819423,move,558.33105,735.3243,1.0,15.373728414878245,0.38965475461505616
180679,1399943819440,move,559.0,738.7646,1.0,11.003585428300976,0.20616080491378191
180679,1399943819456,move,559.0,742.0,1.0,0.0,0.20221250000000168
180679,1399943819458,up,559.0,742.0,,,
180679,1399943819726,down,440.0,637.0,,,
180679,1399943819788,move,440.0,630.1835,5.0,180.0,0.10994354838709708
180679,1399943819792,move,437.0,641.0,8.0,344.4984305826005,2.806205982394205
180679,1399943819792,move,437.0,641.0,8.0,344.4984305826005,2.806205982394205
180679,1399943819792,move,437.0,641.0,8.0,344.4984305826005,2.806205982394205
180679,1399943819822,move,432.09863,656.15485,8.0,342.07779491799494,0.5309246717854094
180679,1399943819822,move,474.0,465.0,4.0,167.63624446781378,
180679,1399943819838,move,423.04486,675.90283,8.0,346.4173569305139,13.560689682524865
180679,1399943819840,move,472.01495,462.0224,4.0,167.10383531864898,109.70746106303913
180679,1399943819855,move,412.5,698.5,8.0,345.8735923965522,16.25678450852819
180679,1399943819855,move,467.5,454.5,4.0,167.29726808239474,
180679,1399943819871,move,401.42822,722.2253,8.0,346.1370171162834,17.23485707309218
180679,1399943819872,move,459.67325,436.18317,4.0,168.4905560626135,291.9119450358922
180679,1399943819888,move,388.32794,747.3441,8.0,347.08601401398994,19.95221612235611
180679,1399943819889,move,454.1093,421.0675,4.0,168.60127280333577,332.8417146798304
180679,1399943819905,move,375.61404,772.7719,8.0,347.4186182177294,22.52234054273143
180679,1399943819906,move,450.6535,405.26752,4.0,168.45960722269714,375.08717636874223
180679,1399943819921,move,363.19733,797.3307,8.0,347.42510218468163,26.779936003805478
180679,1399943819922,move,448.27466,391.472,4.0,168.16090902172232,414.67992047556254
180679,1399943819966,move,340.2786,847.26013,8.0,346.66996494065575,10.645634276305255
180679,1399943819966,move,447.0,367.27863,4.0,167.4644987114847,
180679,1399943819971,move,330.78894,870.5277,8.0,346.99709699087737,103.29852601507699
180679,1399943819971,move,447.0,357.78894,4.0,167.22979111451872,
180679,1399943819987,move,321.5482,894.6295,8.0,346.84684889516024,34.45649096280889
180679,1399943819988,move,447.0,349.45682,4.0,167.04103868619697,559.4205977094715
180679,1399943820004,move,313.68048,915.03076,8.0,346.7361277892004,36.31717784091609
180679,1399943820005,move,447.0,341.68048,4.0,166.90979014098318,588.6464456608132
180679,1399943820021,move,306.95377,935.15027,8.0,346.72231967517536,38.11061912072626
180679,1399943820021,move,447.0,334.95377,4.0,166.86594329118265,
180679,1399943820037,move,301.338,953.64795,8.0,346.75185499611575,39.725616863616025
180679,1399943820038,move,447.0,328.78403,4.0,166.87811611707045,641.6169704440231
180679,1399943820054,move,296.68658,971.1492,8.0,346.8297606203827,41.232341668378616
180679,1399943820055,move,447.0,322.58212,4.0,166.9513713687538,665.7577498548724
180679,1399943820070,move,292.70163,985.84265,8.0,346.903867173382,45.39811634078312
180679,1399943820071,move,447.64917,314.7541,4.0,166.9988214059176,688.7442065768352
180679,1399943820087,move,288.4131,999.76074,8.0,346.9134870388971,43.954442982956024
180679,1399943820088,move,449.19565,307.02182,4.0,166.93318109256444,711.1527541022878
180679,1399943820104,move,283.7623,1014.459,8.0,346.83797066263594,45.40768265713752
180679,1399943820104,move,450.0,299.2705,4.0,166.91458303872102,
180679,1399943820121,move,279.13104,1029.8965,8.0,346.8370091348427,44.137664218393404
180679,1399943820121,move,450.0,291.55176,4.0,166.96989731333178,
180679,1399943820137,move,274.4691,1045.4364,8.0,346.8930465757201,48.37811469635006
180679,1399943820137,move,451.0,283.78183,4.0,166.95079600286223,
180679,1399943820155,move,271.2335,1059.4492,8.0,346.95165035858827,44.23477848699039
180679,1399943820156,move,452.38324,276.08374,4.0,166.97947726268237,804.0377305966923
180679,1399943820172,move,267.12863,1072.4855,8.0,346.90504256929415,51.104023579413706
180679,1399943820173,move,452.0,268.32156,4.0,167.05307792345735,825.1406339782332
180679,1399943820188,move,264.0337,1086.3484,8.0,347.0592016593933,55.95630203396122
180679,1399943820188,move,452.0,262.06735,4.0,167.15412033819484,
180679,1399943820204,move,261.97528,1100.2224,8.0,347.2259675925152,53.714133456791316
180679,1399943820204,move,453.02472,256.90115,4.0,167.2354378709057,
180679,1399943820222,move,259.42767,1113.5786,8.0,347.26586024905924,48.793343223471304
180679,1399943820222,move,454.57233,251.28302,4.0,167.24828762389055,
180679,1399943820257,move,257.0,1133.3567,8.0,347.37491613270123,25.82656127655658
180679,1399943820258,move,457.0,242.65732,4.0,167.34456045536518,912.877530412697
180679,1399943820272,move,255.78186,1139.8726,8.0,347.3594533543102,65.67871702502848
180679,1399943820272,move,457.0,239.56372,4.0,167.40149938937765,
180679,1399943820287,move,256.0,1144.2885,8.0,347.4742068407015,61.785576437872756
180679,1399943820288,move,457.0,237.23721,4.0,167.50532428248604,929.0549190928728
180679,1399943820304,move,254.68675,1147.6265,8.0,347.47092127618333,58.287384411485576
180679,1399943820305,move,457.0,235.68674,4.0,167.4915521179087,934.1117583000549
180679,1399943820322,move,252.27124,1151.5931,8.0,347.40003380030487,55.20638614140958
180679,1399943820322,move,457.0,234.13562,4.0,167.4206576843143,
180679,1399943820338,move,250.0,1154.0,8.0,347.31780744275966,58.929230517178944
180679,1399943820339,move,457.0,233.0,4.0,167.33294007499214,943.9756352787925
180679,1399943820339,move,457.0,233.0,4.0,167.33294007499214,943.9756352787925
180679,1399943820339,move,457.0,233.0,4.0,167.33294007499214,943.9756352787925
180679,1399943820354,move,454.94077,226.88153,5.0,198.60115535633673,0.43038021089264816
180679,1399943820358,up,454.94077,226.88153,,,
180679,1399943820574,down,366.0,778.0,,,
180679,1399943820698,move,428.47272,780.9189,2.0,87.32492656888334,0.5043618742486939
180679,1399943820705,move,448.39893,783.98444,2.0,81.25392416560565,2.880091340869069
180679,1399943820719,move,471.70654,787.0883,2.0,82.41458651391476,1.679526522826009
180679,1399943820736,move,496.94852,790.1704,2.0,83.03852179417309,1.4958499623270254
180679,1399943820752,move,518.69366,793.26056,2.0,81.91196207166985,1.372725679369907
180679,1399943820770,move,548.0042,795.68445,2.0,85.27257521762715,1.6339218495898034
180679,1399943820787,move,577.30786,798.4534,2.0,84.60205697168607,1.7314229736936795
180679,1399943820835,move,655.1296,804.7506,2.0,85.37380457308855,1.6265854904805461
180679,1399943820896,move,730.4698,816.5881,2.0,81.07065250365734,1.250237509528138
180679,1399943820902,move,754.0752,822.28674,2.0,76.42776554968924,4.0472535509678975
180679,1399943820948,move,791.7048,832.5114,2.0,74.79868987846324,0.8476952151711172
180679,1399943820953,move,807.1181,837.13544,2.0,73.30058524804973,3.2183943997689397
180679,1399943820968,move,822.58356,841.7751,2.0,73.3006809911131,1.0764280394531198
180679,1399943820985,move,834.6409,845.6117,2.0,72.34912652765264,0.7442953692338642
180679,1399943821002,move,842.74713,847.3494,2.0,77.90084559238032,0.4876699991159126
180679,1399943821018,move,848.6133,848.9033,2.0,75.16356872962633,0.37928054672063477
180679,1399943821035,move,853.1301,849.0,2.0,88.77354418460024,0.26575500027847093
180679,1399943821052,move,856.0026,849.0,3.0,90.0,0.1689705882352976
180679,1399943821068,move,857.5431,849.0,3.0,90.0,0.09628124999999699
180679,1399943821084,move,859.09045,849.0,3.0,90.0,0.0967093750000032
180679,1399943821102,move,860.63983,849.0,3.0,90.0,0.08607666666666268
180679,1399943821118,move,861.5,849.0,3.0,90.0,0.05376062500000245
180679,1399943821132,move,861.0,849.0,7.0,270.0,0.03571428571428571
180679,1399943821134,up,861.0,849.0,,,
180679,1399943821807,down,485.0,559.0,,,
180679,1399943821963,move,483.0,556.0,5.0,213.69006752597977,0.023112508176051212
180679,1399943821964,up,483.0,556.0,,,
180679,1399943826658,down,846.0,901.0,,,
180679,1399943826686,move,837.11206,904.3552,7.0,290.68153663052703,0.33929106101726764
180679,1399943826703,move,825.9696,912.5228,7.0,306.2420076024042,0.8126680919796231
180679,1399943826719,move,815.3525,921.5665,7.0,310.424526658081,0.8716707245015938
180679,1399943826737,move,794.63434,937.5243,7.0,307.6046328118062,1.4528532321871148
180679,1399943826755,move,775.093,950.938,7.0,304.4667487258002,1.316785410357686
180679,1399943826769,move,757.5483,963.3285,7.0,305.23068157463604,1.5342035564927767
180679,1399943826789,move,735.7238,974.547,7.0,297.20463211824966,1.2269510406898925
180679,1399943826802,move,711.83484,983.8119,7.0,291.1978799100226,1.9709739608600023
180679,1399943826822,move,690.452,990.046,7.0,286.25387860452065,1.1136537267880888
180679,1399943826839,move,668.4915,993.2339,7.0,278.25965640775627,1.3053341014738677
180679,1399943826855,move,645.3151,994.77893,7.0,273.8139189568884,1.4517401124664602
180679,1399943826871,move,624.77356,995.0,7.0,270.6165988038374,1.2839205971063152
180679,1399943826889,move,600.1264,991.37524,6.0,261.63370965274896,1.3840152058002897
180679,1399943826904,move,572.4659,988.16284,6.0,263.37553222776285,1.8564276016167272
180679,1399943826919,move,545.6261,982.13184,6.0,257.3357810487682,1.833936658351226
180679,1399943826938,move,517.8181,977.4697,6.0,260.4826102992486,1.4840055974422364
180679,1399943826952,move,493.1098,972.822,6.0,259.34698438497554,1.7958302101745303
180679,1399943826969,move,469.47153,970.39087,6.0,264.12793515713213,1.3978210944202534
180679,1399943826988,move,447.80975,968.8435,6.0,265.91412006104514,1.1429987611993813
180679,1399943827003,move,430.3321,968.0,6.0,267.2369557707015,1.1665328337951828
180679,1399943827019,move,414.5028,968.0,7.0,270.0,0.9893312500000029
180679,1399943827038,move,401.6297,969.79626,7.0,277.9435306982807,0.6840956454114522
180679,1399943827052,move,390.59848,971.343,7.0,277.9816790297979,0.795652149779652
180679,1399943827069,move,383.54974,972.89,7.0,282.3785515087838,0.4245002948209988
180679,1399943827088,move,376.244,974.43896,7.0,281.9705605207731,0.3930599963691349
180679,1399943827102,move,370.0594,975.9851,7.0,284.0361562748017,0.45535266697856647
180679,1399943827119,move,365.40256,977.5325,7.0,288.3808945448227,0.288658785803331
180679,1399943827139,move,361.84048,979.0797,7.0,293.47785915989334,0.1941793099586036
180679,1399943827153,move,358.74573,980.6272,7.0,296.5669025335305,0.24714939929925148
180679,1399943827172,move,356.8302,982.1698,7.0,308.8449231805832,0.1294444761759466
180679,1399943827185,move,355.27817,983.7218,7.0,314.99944624459675,0.16883697400838513
180679,1399943827201,move,353.73083,985.26917,8.0,315.00055542308894,0.13676815168178844
180679,1399943827218,move,354.0,985.0,4.0,135.00000000000605,0.022391992034351157
180679,1399943827235,move,355.3629,985.0,3.0,90.0,0.08017058823529556
180679,1399943827248,move,356.0,985.0,3.0,90.0,0.04900769230769041
180679,1399943827249,up,356.0,985.0,,,
186676,1399073508849,down,192.0,1474.0,,,
186676,1399073508895,move,197.36932,1457.0497,4.0,162.423441912238,0.3865302166578992
186676,1399073508911,move,203.52713,1430.1279,4.0,167.11639129264762,1.7260661777988213
186676,1399073508928,move,204.91579,1400.5999,4.0,177.30744453648455,1.7388609012496696
186676,1399073508969,move,203.00479,1364.0431,5.0,182.9924025891274,0.8928466953736304
186676,1399073508996,move,197.84566,1340.4598,5.0,192.33974371890895,0.8941117096369319
186676,1399073509022,move,194.77087,1331.3126,5.0,198.57983836850957,0.37116002662072567
186676,1399073509032,move,192.87862,1321.1504,5.0,190.5479470391894,1.0336871814166009
186676,1399073509048,move,189.6279,1312.5697,5.0,200.7487362897425,0.5734884786890326
186676,1399073509065,move,186.55402,1304.885,5.0,201.80140948635176,0.48686324698101907
186676,1399073509083,move,183.4822,1294.6876,5.0,196.76417183709967,0.5916680878240635
186676,1399073509101,move,180.7057,1282.94,5.0,193.29762129729951,0.6706249573078769
186676,1399073509115,move,178.34174,1273.0253,5.0,193.41063733052204,0.7280445678062912
186676,1399073509135,move,176.07504,1266.2251,5.0,198.43469605448695,0.3584014820351565
186676,1399073509151,move,173.17514,1255.5254,5.0,195.16436765740914,0.6928569705506579
186676,1399073509165,move,171.54727,1246.2837,5.0,189.98983176269246,0.6702839012690919
186676,1399073509183,move,170.01086,1238.0543,5.0,190.5752412655255,0.46508853547197443
186676,1399073509200,move,168.47125,1231.885,5.0,194.01250937785522,0.37403005560865954
186676,1399073509215,move,166.93167,1225.7267,5.0,194.03628725064988,0.42318877041602276
186676,1399073509232,move,164.78438,1219.5687,5.0,199.22362526721966,0.38362601789487394
186676,1399073509250,move,162.85544,1212.2772,5.0,194.81793975609676,0.4190184804463373
186676,1399073509265,move,161.3197,1204.5985,5.0,191.30993247402012,0.5220512151869943
186676,1399073509284,move,158.55838,1196.896,5.0,199.72258370835397,0.4306581782120784
186676,1399073509298,move,155.47923,1189.9585,5.0,203.93363188291008,0.5421521313553634
186676,1399073509317,move,153.7029,1182.8116,5.0,193.95778336664836,0.387596928736447
186676,1399073509332,move,152.16382,1176.6553,5.0,194.03628726487358,0.42305133356183877
186676,1399073509350,move,150.6238,1170.4951,5.0,194.03598085225855,0.3527656412627909
186676,1399073509364,move,149.08421,1165.2527,5.0,196.36647851587358,0.39027132848474694
186676,1399073509384,move,148.0,1160.634,5.0,193.21062547192935,0.23721246285819353
186676,1399073509399,move,147.00519,1156.0156,5.0,192.15586281211444,0.3149551325795865
186676,1399073509420,move,145.46861,1151.4059,5.0,198.4350979755257,0.231383555226002
186676,1399073509434,move,144.24263,1147.7279,5.0,198.43466841897677,0.276924720489817
186676,1399073509447,move,143.38757,1142.1627,5.0,188.73485129746456,0.4331157151884417
186676,1399073509466,move,143.0,1137.7035,5.0,184.96736210755427,0.2355795302712563
186676,1399073509493,move,143.0,1134.6205,5.0,180.0,0.11418518518518829
186676,1399073509511,move,143.0,1129.2311,5.0,180.0,0.2994111111111124
186676,1399073509527,move,143.0,1127.6917,5.0,180.0,0.09621249999999293
186676,1399073509544,move,143.0,1126.1544,5.0,180.0,0.09042941176471686
186676,1399073509561,move,141.61528,1124.6152,5.0,221.97569347406773,0.12178866087751482
186676,1399073509577,move,142.0,1123.0729,4.0,165.99365490558978,0.09934745625361167
186676,1399073509594,move,142.0,1121.5363,5.0,180.0,0.09038823529411222
186676,1399073509611,move,140.0051,1120.0051,6.0,232.49169633852276,0.1479291826502929
186676,1399073509628,move,138.5,1118.5,5.0,224.99999999999838,0.12520781368987083
186676,1399073509644,move,135.846,1116.923,6.0,239.2813269696693,0.19294839214476472
186676,1399073509660,move,135.0,1114.0,5.0,196.14195899213433,0.19018540501639464
186676,1399073509664,up,135.0,1114.0,,,
186676,1399073510028,down,220.0,1406.0,,,
186676,1399073510092,move,224.2301,1398.9498,4.0,149.03636298028715,0.12846664249859938
186676,1399073510108,move,227.90984,1386.3606,4.0,163.7067072729255,0.8197475866930469
186676,1399073510126,move,230.4864,1372.1359,4.0,169.7331699602286,0.8031203642775363
186676,1399073510142,move,232.02306,1357.7925,4.0,173.88502111881613,0.901592444293878
186676,1399073510159,move,232.0,1344.4988,5.0,180.09938838324578,0.7819835294453907
186676,1399073510179,move,232.0,1332.1798,5.0,180.0,0.6159500000000093
186676,1399073510192,move,232.0,1321.5009,5.0,180.0,0.8214538461538373
186676,1399073510209,move,232.0,1311.9325,5.0,180.0,0.5628470588235359
186676,1399073510227,move,230.27913,1304.3956,5.0,192.8616353604481,0.42949243359472067
186676,1399073510243,move,228.74954,1296.7477,5.0,191.31000450958777,0.48746001429805813
186676,1399073510260,move,227.20573,1288.2344,5.0,190.2783764548945,0.5089497504312235
186676,1399073510277,move,225.66617,1277.6632,5.0,188.28614123342706,0.6283953156895978
186676,1399073510292,move,224.12132,1266.8494,5.0,188.13021362041172,0.7282393744504553
186676,1399073510310,move,222.58429,1256.5057,5.0,188.45206307124812,0.580959696948157
186676,1399073510326,move,221.04471,1248.2235,5.0,190.53052835522416,0.5265050725969356
186676,1399073510350,move,219.33434,1239.6716,5.0,191.30986805312173,0.36338579310429786
186676,1399073510363,move,217.95058,1232.7528,5.0,191.3099324740203,0.5427553263176208
186676,1399073510375,move,217.0,1226.709,5.0,188.9383613066362,0.5098414839192602
186676,1399073510391,move,215.88966,1220.5587,5.0,190.23362240445732,0.3906077246460006
186676,1399073510408,move,213.70724,1212.7681,5.0,195.64942063867588,0.4759125469094971
186676,1399073510425,move,210.62611,1205.0653,5.0,201.80147360964622,0.4880101887759479
186676,1399073510446,move,208.27353,1197.3677,5.0,196.99446913973296,0.38328949295713394
186676,1399073510465,move,206.73682,1190.9473,5.0,193.4604066244516,0.34746017043548627
186676,1399073510474,move,205.195,1183.975,5.0,192.46943570543195,0.7934156213346196
186676,1399073510491,move,203.6577,1176.2886,5.0,191.31007582348988,0.46109556707076327
186676,1399073510507,move,202.1178,1166.8246,5.0,189.24168249656202,0.5992788244332309
186676,1399073510525,move,200.57458,1156.0221,5.0,188.13013205620095,0.6062318705915981
186676,1399073510541,move,199.03891,1142.3501,5.0,186.4087303107795,0.859873415349823
186676,1399073510562,move,197.50372,1130.5261,5.0,187.39771512541836,0.5677735974004007
186676,1399073510574,move,195.9627,1118.7017,5.0,187.42524718503023,0.9936995200330344
186676,1399073510591,move,192.85449,1107.9907,5.0,196.18212574650266,0.6560511268057133
